Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS3035RES200mN2615000E3500400,1,CRS3035RES1000mN2615000E3500000,0,CRS3035RES1000mN2615000E3500000,649774,12,0.7,0.4,3.7,0.4,221822.8,509.7,0,4.6,1.6,0.3,1.1,1.6,0,0,0.5,0.2,0.4,0.9,0.9,3,2.7,1.9,1.1,0.4,0,1.1,4.6,17221
CRS3035RES200mN2615000E3500600,0,CRS3035RES1000mN2615000E3500000,0,CRS3035RES1000mN2615000E3500000,649776,37,3,0,11,4,643531.6,1398,0,13,7,0,0,6,0,0,1,1,8,5,2,5,9,3,1,2,0,2,13,17221
CRS3035RES200mN2615000E3500800,1,CRS3035RES1000mN2615000E3500000,0,CRS3035RES1000mN2615000E3500000,649774,6,0.4,0.2,1.9,0.2,110911.4,254.9,0,2.3,0.8,0.1,0.6,0.8,0,0,0.3,0.1,0.2,0.4,0.4,1.5,1.4,0.9,0.6,0.2,0,0.6,2.3,17221
CRS3035RES200mN2615000E3503000,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,5,0.4,0.2,1.8,0,109164.4,252.1,0,1.9,0.9,0,0.2,0.8,0,0,0.2,0.2,0.5,0.2,0.2,0.9,0.9,0.7,0.8,0.4,0,0.3,1.9,17221
CRS3035RES200mN2615000E3503200,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,4,0.3,0.1,1.5,0,87331.5,201.7,0,1.5,0.7,0,0.2,0.6,0,0,0.1,0.2,0.4,0.2,0.2,0.7,0.7,0.6,0.6,0.3,0,0.2,1.5,17221
CRS3035RES200mN2615000E3503400,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,1,0.1,0,0.4,0,21832.9,50.4,0,0.4,0.2,0,0,0.2,0,0,0,0,0.1,0,0.1,0.2,0.2,0.1,0.2,0.1,0,0.1,0.4,17221
CRS3035RES200mN2615000E3503600,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,4,0.3,0.1,1.5,0,87331.5,201.7,0,1.5,0.7,0,0.2,0.6,0,0,0.1,0.2,0.4,0.2,0.2,0.7,0.7,0.6,0.6,0.3,0,0.2,1.5,17221
CRS3035RES200mN2615000E3503800,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,17,1.3,0.5,6.2,0,371158.9,857.2,0,6.4,3.1,0,0.7,2.6,0,0,0.5,0.7,1.8,0.8,0.8,3.1,3.1,2.3,2.6,1.3,0,1,6.4,17221
CRS3035RES200mN2615000E3504000,0,CRS3035RES1000mN2615000E3504000,0,CRS3035RES1000mN2615000E3504000,649791,27,2,0,7,3,518604.1,1229,0,11,7,0,0,4,0,0,1,1,1,7,0,7,8,0,1,1,0,0,11,17221
CRS3035RES200mN2615200E3465400,0,CRS3035RES1000mN2615000E3465000,0,CRS3035RES1000mN2615000E3465000,649565,123.5,47,0,38,8,3134274,5770,42,37,41,8,7,23,0,4,2,0,0,4.5,7,11,21,28,35,15,0,10,79,17094
CRS3035RES200mN2615200E3465600,0,CRS3035RES1000mN2615000E3465000,0,CRS3035RES1000mN2615000E3465000,649566,132,51,2,40,10,3092077.9,5109,40,43,38,6,0,39,0,0,3,2.5,3.5,10,6,19,27,15,28,18,0,12,83,17094
CRS3035RES200mN2615200E3465800,0,CRS3035RES1000mN2615000E3465000,0,CRS3035RES1000mN2615000E3465000,649560,86,19,1,36,3,2317455.6,4065,1,43,12,12,9,11,0,0,1,0,3,2,9,7,9,9,31,15,0,0,44,17094
CRS3035RES200mN2615200E3466000,0,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649596,64,7,0,20,2,1729936.6,3123,0,30,7,9,2,12,0,0,1,0,2,6,3,5,10,8,21,8,0,3,30,17094
CRS3035RES200mN2615200E3466200,0,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649605,103,30,0,35,8,2477048,5436,19,40,2,4,14,39,0,0,1,2,4,7.5,3,12,19,17,26,10,1.5,5,59,17094
CRS3035RES200mN2615200E3466400,1,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649595,8,0.5,0.3,2.1,0.3,204505.5,344.1,0.3,2.9,0.2,0.7,0.3,1.9,0.1,0.1,0.1,0,0.5,1,0.5,0.6,1.8,0.9,2.1,0.5,0,0.4,3.2,17094
CRS3035RES200mN2615200E3468000,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649619,69,6,0,23,4,1396475.2,2647,0,27,0,0,0,27,0,0,5,0,4,7,6,10,12,13,9,3,0,4,27,17413
CRS3035RES200mN2615200E3468200,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649613,28.5,6,0,9,4,699693.7,1612,3,11,6,2,0,6,0,0,0,0,1.5,2,3,5,7,4,4,2,0,3,14,17413
CRS3035RES200mN2615200E3468400,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649624,96,17,3,36,4,2383701,4602,2,42,21,2,5,16,0,0,2,2,9.5,8,3.5,16,28,10,10,7,0,2,44,17413
CRS3035RES200mN2615200E3468600,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649620,67,7,2,17,3,1806081.5,2929,3,25,12,1,0,15,0,0,4,2,4.5,7.5,4,13,18,5,8,1,0,0,28,17413
CRS3035RES200mN2615200E3468800,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649615,39,4,2,16,2,1077361.4,1647,0,16,2,0,0,14,0,0,1,1,0,1,5,6,10,7,4,4,0,1,16,17413
CRS3035RES200mN2615200E3469200,1,CRS3035RES1000mN2615000E3469000,1,CRS3035RES4000mN2612000E3468000,272921,1,0.1,0.1,0.3,0,21846.3,32.2,0,0.4,0.1,0,0.2,0.1,0,0,0.1,0,0.1,0,0,0.3,0.3,0,0.1,0.1,0,0.1,0.4,17413
CRS3035RES200mN2615200E3471200,0,CRS3035RES1000mN2615000E3471000,0,CRS3035RES4000mN2612000E3468000,649630,40.5,8,1,15,1,954685.3,2066,0,19,4,2,4,9,0,0,2,2,5,1.5,1,6,10,3,10,0,0,2,19,17443
CRS3035RES200mN2615200E3471400,1,CRS3035RES1000mN2615000E3471000,0,CRS3035RES4000mN2612000E3468000,649628,13,0.3,0.3,4.2,0,330739.3,534,0,4.2,0.3,0,1.6,2.3,0,0,0.3,1.6,1,1.3,0,2.6,2.6,1.3,2,0.3,0,0,4.2,17443
CRS3035RES200mN2615200E3472800,1,CRS3035RES1000mN2615000E3472000,1,CRS3035RES4000mN2612000E3472000,272928,10,0.3,0.2,3.6,0.3,259214,376.6,0,3.6,0.4,0,0.5,2.7,0,0,0.5,0.2,0.8,0.9,0.7,2.2,3.2,0.5,0.7,0.3,0,0.3,3.6,17443
CRS3035RES200mN2615200E3473000,1,CRS3035RES1000mN2615000E3473000,1,CRS3035RES4000mN2612000E3472000,272928,3,0.1,0.1,1.1,0.1,77764.2,113,0,1.1,0.1,0,0.2,0.8,0,0,0.1,0,0.3,0.3,0.2,0.7,1,0.1,0.2,0.1,0,0.1,1.1,17443
CRS3035RES200mN2615200E3477600,0,CRS3035RES1000mN2615000E3477000,0,CRS3035RES2000mN2614000E3476000,649649,50,2,2,14,0,1104169.9,1794,0,17,0,1,5,11,0,0,2,2,5,7,3,8,13,7,3,0,0,0,17,17447
CRS3035RES200mN2615200E3477800,0,CRS3035RES1000mN2615000E3477000,0,CRS3035RES2000mN2614000E3476000,649652,77.5,2,1,25,4,1693139.4,2805,0,27,3,0,3,21,0,0,7,6.5,6,6,1,26,13,2,8,2,0,1,27,17447
CRS3035RES200mN2615200E3479400,1,CRS3035RES1000mN2615000E3479000,1,CRS3035RES2000mN2614000E3478000,272935,2,0.1,0.1,0.6,0.1,48146.6,79,0,0.7,0.2,0,0.1,0.4,0,0,0,0,0.4,0.1,0,0.5,0.4,0.3,0.1,0.2,0,0.1,0.7,17447
CRS3035RES200mN2615200E3484200,1,CRS3035RES1000mN2615000E3484000,0,CRS3035RES1000mN2615000E3484000,649678,14,0.6,0.4,4.6,0.6,347820.7,617.9,0.2,5,2.2,0.3,0.6,2,0.1,0,1.1,0.1,1.4,1.3,0.7,3.6,3.1,0.6,1.4,0.7,0,0.3,5.2,17080
CRS3035RES200mN2615200E3484600,0,CRS3035RES1000mN2615000E3484000,0,CRS3035RES1000mN2615000E3484000,649679,26,4,1,9,1,513903.2,1186,0,12,10,0,1,1,0,0,0,0,3,1,2,3,4,6,3,4,0,3,12,17080
CRS3035RES200mN2615200E3484800,0,CRS3035RES1000mN2615000E3484000,0,CRS3035RES1000mN2615000E3484000,649680,34,7,1,13,1,664321.5,1973,0,16,13,0,1,2,0,0,0,0,2,5,1,2,8,7,4,5,0,6,16,17080
CRS3035RES200mN2615200E3485000,0,CRS3035RES1000mN2615000E3485000,0,CRS3035RES1000mN2615000E3485000,649677,28,4,0,11,1,614042.8,1451,0,13,7,0,2,4,0,0,1,0,2,2,0,4,5,8,3,3,0,2,13,17080
CRS3035RES200mN2615200E3490400,1,CRS3035RES1000mN2615000E3490000,1,CRS3035RES2000mN2614000E3490000,272967,3,0.4,0.1,0.8,0.1,66675.1,142.9,0.3,1,0.7,0.1,0.3,0.2,0,0,0.1,0.1,0.2,0.3,0.3,0.7,0.6,0.3,0.3,0.1,0,0.2,1.3,17434
CRS3035RES200mN2615200E3490800,1,CRS3035RES1000mN2615000E3490000,1,CRS3035RES2000mN2614000E3490000,272967,2,0.3,0.1,0.5,0.1,44450.1,95.3,0.2,0.7,0.5,0.1,0.2,0.1,0,0,0,0.1,0.1,0.2,0.2,0.5,0.4,0.2,0.2,0.1,0,0.2,0.9,17434
CRS3035RES200mN2615200E3491000,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649705,20,4,0,5,0,405299.2,972,2,9,1,0,8,2,0,0,1.5,0.5,0,0,1,3,2,1,8,3,0,1,11,17434
CRS3035RES200mN2615200E3491200,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649718,98,22,1,28,4,1717536.6,3928,18,31,2,9,32,6,0,14,6,2.5,3.5,5,6,13,13,17,15,17,0,16,49,17434
CRS3035RES200mN2615200E3491400,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649715,87,17,1,30,7,1810005,3919,0,45,13,24,3,5,0,0,1,1,1,5,5,11,17,12,22,12,0,3,45,17434
CRS3035RES200mN2615200E3491600,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649719,117.5,23,0,26,6,2204091.5,5259,24,37,57,4,0,0,0,0,2.5,2,6.5,5.5,9,20,24,19,22,7,0,14,61,17434
CRS3035RES200mN2615200E3491800,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649716,87,21,4,30,5,1833569.4,4055,9,38,17,24,5,1,0,0,3,1,2,8,3,10,7,11,24,18,0,3,47,17434
CRS3035RES200mN2615200E3492000,0,CRS3035RES1000mN2615000E3492000,0,CRS3035RES1000mN2615000E3492000,649763,105,17,3,35,9,2452892.5,4544,2,46,32,8,2,6,0,0,4,4,6.5,13.5,6,12,25,18,10,5,1,4,48,17434
CRS3035RES200mN2615200E3492200,0,CRS3035RES1000mN2615000E3492000,0,CRS3035RES1000mN2615000E3492000,649759,77,19,1,17,4,1540186.3,3788,6,36,22,5,6,9,0,4,3,0,4,3,8,14,12,13,17,3,0,8,42,17434
CRS3035RES200mN2615200E3492400,1,CRS3035RES1000mN2615000E3492000,0,CRS3035RES1000mN2615000E3492000,649746,5,0.3,0.3,1.3,0.3,122137.4,211.9,0.3,1.6,0,0.4,0.8,0.7,0,0,0,0,0.3,0.4,0.8,0.3,1.5,1,0.4,0.3,0,0,1.9,17434
CRS3035RES200mN2615200E3492600,0,CRS3035RES1000mN2615000E3492000,0,CRS3035RES1000mN2615000E3492000,649762,87,19,1,21,6,1474513.3,3762,21,24,0,1,38,6,0,21,3.5,2.5,5,5,6,12,8,20,21,4,0,10,45,17434
CRS3035RES200mN2615200E3492800,0,CRS3035RES1000mN2615000E3492000,0,CRS3035RES1000mN2615000E3492000,649758,96.5,14,2,5,11,1424574.1,3071,33,7,0,0,34,6,0,33,8,2,6,15.5,4,19,19,11,11,1,0,17,40,17434
CRS3035RES200mN2615200E3494000,1,CRS3035RES1000mN2615000E3494000,0,CRS3035RES1000mN2615000E3494000,649766,13,3.1,0.4,6.7,0,325332.2,797,0.5,6.7,4.9,0,1.8,0.5,0,0,0,0,0.9,0.4,0,0.5,0.9,3.1,4.5,2.7,0,0.9,7.2,17434
CRS3035RES200mN2615200E3494200,1,CRS3035RES1000mN2615000E3494000,0,CRS3035RES1000mN2615000E3494000,649766,11,2.7,0.4,5.7,0,275281.1,674.4,0.4,5.7,4.2,0,1.5,0.4,0,0,0,0,0.7,0.4,0,0.4,0.8,2.6,3.8,2.3,0,0.8,6.1,17434
CRS3035RES200mN2615200E3497400,1,CRS3035RES1000mN2615000E3497000,0,CRS3035RES2000mN2614000E3496000,649771,6,0,0,1.9,0.1,128108.3,250.5,0,2,0.7,0,0.5,0.8,0,0,0.4,0.1,0.4,0.4,0.5,2,0.5,1.1,0.6,0,0,0.1,2,17394
CRS3035RES200mN2615200E3497600,0,CRS3035RES1000mN2615000E3497000,0,CRS3035RES2000mN2614000E3496000,649772,33,4,1,9,0,570685.5,1529,0,13,11,1,1,0,0,0,1,0,2,2,3,3,10,6,6,0,0,1,13,17394
CRS3035RES200mN2615200E3497800,1,CRS3035RES1000mN2615000E3497000,0,CRS3035RES2000mN2614000E3496000,649771,2,0,0,0.6,0,42702.8,83.5,0,0.7,0.2,0,0.2,0.3,0,0,0.1,0,0.1,0.1,0.2,0.7,0.2,0.4,0.2,0,0,0,0.7,17394
CRS3035RES200mN2615200E3500400,0,CRS3035RES1000mN2615000E3500000,0,CRS3035RES1000mN2615000E3500000,649775,22,3,0,11,1,520522.8,1519,0,12,6,0,3,3,0,0,0,1,0,1,0,1,3,4,10,2,0,0,12,17221
CRS3035RES200mN2615200E3500600,0,CRS3035RES1000mN2615000E3500000,0,CRS3035RES1000mN2615000E3500000,649777,58.5,9,2,19,2,1191359.5,2770,0,27,24,0,3,0,0,0,4,2,5,2.5,5,6,9,16,8,1,0,4,27,17221
CRS3035RES200mN2615200E3500800,1,CRS3035RES1000mN2615000E3500000,0,CRS3035RES1000mN2615000E3500000,649774,12,0.7,0.4,3.7,0.4,221822.8,509.7,0,4.6,1.6,0.3,1.1,1.6,0,0,0.5,0.2,0.4,0.9,0.9,3,2.7,1.9,1.1,0.4,0,1.1,4.6,17221
CRS3035RES200mN2615200E3501000,1,CRS3035RES1000mN2615000E3501000,0,CRS3035RES1000mN2615000E3501000,649778,6,0.5,0.1,1.8,0.5,134570.7,335.2,0,2.3,1,0.2,0.3,0.8,0,0,0.3,0.2,1,0.2,0.3,1.5,1,0.8,0.6,0.1,0,0.3,2.3,17221
CRS3035RES200mN2615200E3501400,1,CRS3035RES1000mN2615000E3501000,0,CRS3035RES1000mN2615000E3501000,649778,2,0.2,0,0.6,0.2,44856.9,111.7,0,0.8,0.3,0.1,0.1,0.3,0,0,0.1,0.1,0.3,0.1,0.1,0.5,0.3,0.3,0.2,0,0,0.1,0.8,17221
CRS3035RES200mN2615200E3501600,1,CRS3035RES1000mN2615000E3501000,0,CRS3035RES1000mN2615000E3501000,649778,2,0.2,0,0.6,0.2,44856.9,111.7,0,0.8,0.3,0.1,0.1,0.3,0,0,0.1,0.1,0.3,0.1,0.1,0.5,0.3,0.3,0.2,0,0,0.1,0.8,17221
CRS3035RES200mN2615200E3503000,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,2,0.2,0.1,0.7,0,43665.8,100.8,0,0.8,0.4,0,0.1,0.3,0,0,0,0.1,0.2,0.1,0.1,0.4,0.4,0.3,0.3,0.1,0,0.1,0.8,17221
CRS3035RES200mN2615200E3503400,1,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649786,8,0.6,0.2,2.9,0,174663,403.4,0,3,1.4,0,0.4,1.2,0,0,0.2,0.4,0.8,0.4,0.4,1.4,1.5,1.1,1.2,0.6,0,0.5,3,17221
CRS3035RES200mN2615200E3503600,0,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649788,52,8,0,18,1,1170728.4,3131,0,24,22,0,1,1,0,0,0,0,3,7,3,14,9,7,6,3,0,1,24,17221
CRS3035RES200mN2615200E3503800,0,CRS3035RES1000mN2615000E3503000,0,CRS3035RES1000mN2615000E3503000,649787,53.5,7,1,15,0,1004182,2605,4,18,17,0,2,3,0,0,3,3,2,5.5,2,11,7,8,9,3,0,2,22,17221
CRS3035RES200mN2615200E3504000,1,CRS3035RES1000mN2615000E3504000,0,CRS3035RES1000mN2615000E3504000,649790,13,0.7,0.2,4.4,0.2,277286.4,614,0,4.9,2.1,0,0.9,1.9,0,0,0.7,0.2,0.9,0.5,0.9,3.3,3,2.1,0.5,0.9,0,0.7,4.9,17221
CRS3035RES200mN2615400E3465400,0,CRS3035RES1000mN2615000E3465000,0,CRS3035RES1000mN2615000E3465000,649563,88,58,0,34,3,1861268.2,3483,59,12,13,0,40,18,0,0,0,0,1,1,8,13,10,15,22,18,0,14,71,17094
CRS3035RES200mN2615400E3465600,0,CRS3035RES1000mN2615000E3465000,0,CRS3035RES1000mN2615000E3465000,649557,80,14,1,26,5,2064997.6,3510,3,38,19,7,2,13,0,0,2,1,3,3,4,13,13,11,21,9,0,6,41,17094
CRS3035RES200mN2615400E3465800,1,CRS3035RES1000mN2615000E3465000,0,CRS3035RES1000mN2615000E3465000,649552,42,5.7,0.6,13.4,1.3,1244387.2,1886.8,0.7,17.8,6.4,7.6,2.6,1.9,0,0,1.9,0.7,3.8,1.9,1.9,5.7,5.7,5.7,7.7,7,0,0.6,18.5,17094
CRS3035RES200mN2615400E3466000,0,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649602,93.5,16,2,30,4,2275562.5,4077,2,41,6,25,2,10,0,0,1,1,5,10,7.5,7,26,14,20,2,0,5,43,17094
CRS3035RES200mN2615400E3466200,0,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649606,133,21,2,36,10,2937209.7,5368,18,48,15,20,8,23,0,0,2.5,2,4.5,10,8,13,32,17,33,10,1,8,66,17094
CRS3035RES200mN2615400E3466400,0,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649598,81,9,1,9,6,1783407.8,2677,6,27,2,1,0,30,0,11,7,1,9,9,3,14,20,3,9,5,1,0,33,17094
CRS3035RES200mN2615400E3466600,1,CRS3035RES1000mN2615000E3466000,0,CRS3035RES1000mN2615000E3466000,649595,12,0.8,0.4,3.2,0.4,306758.3,516.1,0.5,4.3,0.4,1.1,0.4,2.8,0.1,0.1,0.1,0,0.7,1.6,0.8,0.9,2.7,1.3,3.1,0.8,0,0.5,4.8,1709417413
CRS3035RES200mN2615400E3468000,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649614,43,2,1,11,2,1006044.3,1466,0,14,0,0,0,14,0,0,2,0,1,6,4,7,9,9,5,0,0,1,14,17413
CRS3035RES200mN2615400E3468200,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649622,107,1,4,8,13,2097225.1,4001,0,38,2,0,0,36,0,8,11.5,6,9.5,9.5,7.5,28,23,9,1,2,0,4,38,17413
CRS3035RES200mN2615400E3468400,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649618,76,5,2,21,1,1946382.9,2648.4,0,25,2,2,0,20,1,0,8,3,6,7,2,21,17,5,4,1,2,0,25,17413
CRS3035RES200mN2615400E3468600,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649621,111.5,7,7,36,1,2440544.9,4183,0,38,1,2,19,16,0,0,4,6,8,13.5,12,13,30,9,12,4,0,3,38,17413
CRS3035RES200mN2615400E3468800,0,CRS3035RES1000mN2615000E3468000,0,CRS3035RES4000mN2612000E3468000,649616,64,1,1,15,2,1644084,2138,0,21,0,0,9,12,0,4,1,1,5,10,7,6,23,7,4,0,0,1,21,17413
CRS3035RES200mN2615400E3470800,1,CRS3035RES1000mN2615000E3470000,1,CRS3035RES4000mN2612000E3468000,272919,12,0.5,0,4,0.8,266614.5,504.3,0,4.9,0.6,0,0.8,3.5,0,0,1.4,0.5,0.3,0.4,0.5,4.3,1.9,1.1,1.1,0.5,0,0,4.9,17443
CRS3035RES200mN2615400E3471000,0,CRS3035RES1000mN2615000E3471000,0,CRS3035RES4000mN2612000E3468000,649632,80,12,3,30,3,1929697.1,4255,0,37,27,0,2,8,0,0,1,1,1.5,8.5,8,13,22,10,11,4,0,6,37,17443
CRS3035RES200mN2615400E3471200,0,CRS3035RES1000mN2615000E3471000,0,CRS3035RES4000mN2612000E3468000,649633,103,19,2,34,4,2677390.2,5298,0,47,25,3,3,16,0,0,6,1,4,7.5,10.5,23,27,10,12,2,0,3,47,17443
CRS3035RES200mN2615400E3471400,0,CRS3035RES1000mN2615000E3471000,0,CRS3035RES4000mN2612000E3468000,649629,26.5,1,0,9,1,665871.3,1387,0,11,2,1,1,7,0,0,3.5,1,1.5,0.5,1,6,0,4,9,0,0,0,11,17443
CRS3035RES200mN2615400E3476200,1,CRS3035RES1000mN2615000E3476000,1,CRS3035RES2000mN2614000E3476000,272933,2,0.3,0,0.7,0.1,39584.1,87.4,0.1,0.8,0.4,0.1,0.1,0.3,0,0,0.1,0.1,0.1,0.2,0,0.4,0.4,0.5,0.2,0,0,0.1,0.9,17447
CRS3035RES200mN2615400E3476400,1,CRS3035RES1000mN2615000E3476000,1,CRS3035RES2000mN2614000E3476000,272933,19,3,0.3,6.5,0.9,376049.3,830.7,1.2,7.4,3.5,1.5,0.6,3,0,0,0.9,0.7,0.9,1.6,0.6,3.6,3.6,4.7,2.1,0.3,0,1.2,8.6,17447
CRS3035RES200mN2615400E3476600,1,CRS3035RES1000mN2615000E3476000,1,CRS3035RES2000mN2614000E3476000,272933,13,2,0.2,4.5,0.6,257296.9,568.3,0.8,5.1,2.5,1,0.4,2,0,0,0.6,0.5,0.6,1.1,0.4,2.4,2.5,3.3,1.4,0.2,0,0.8,5.9,17447
CRS3035RES200mN2615400E3476800,1,CRS3035RES1000mN2615000E3476000,1,CRS3035RES2000mN2614000E3476000,272933,2,0.3,0,0.7,0.1,39584.1,87.4,0.1,0.8,0.4,0.1,0.1,0.3,0,0,0.1,0.1,0.1,0.2,0,0.4,0.4,0.5,0.2,0,0,0.1,0.9,17447
CRS3035RES200mN2615400E3477600,1,CRS3035RES1000mN2615000E3477000,0,CRS3035RES2000mN2614000E3476000,649648,6,0.3,0,2.1,0,115343.5,202.1,0,2.2,0.7,0.5,0.3,0.7,0,0,0.5,0.2,0.7,0.2,0.3,1.7,1.2,0.8,0.2,0.2,0,0.3,2.2,17447
CRS3035RES200mN2615400E3477800,0,CRS3035RES1000mN2615000E3477000,0,CRS3035RES2000mN2614000E3476000,649651,83,3,2,24,1,1796223.1,2626,0,26,4,0,3,19,0,0,4,3,14.5,8.5,5,17,22,7,1,1,0,3,26,17447
CRS3035RES200mN2615400E3480200,1,CRS3035RES1000mN2615000E3480000,0,CRS3035RES1000mN2615000E3480000,649672,2,0.3,0,0.9,0.1,39239.5,97.3,0,1,0.5,0.1,0.3,0.1,0,0,0,0,0,0.1,0.1,0.1,0.5,0.5,0.5,0.2,0,0.1,1,1716617447
CRS3035RES200mN2615400E3481600,1,CRS3035RES1000mN2615000E3481000,0,CRS3035RES1000mN2615000E3481000,649671,2,0.1,0.1,0.6,0.1,35960.9,98.7,0,0.9,0.6,0.1,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.1,0,0.3,0.9,17166
CRS3035RES200mN2615400E3481800,1,CRS3035RES1000mN2615000E3481000,0,CRS3035RES1000mN2615000E3481000,649671,2,0.1,0.1,0.6,0.1,35960.9,98.7,0,0.9,0.6,0.1,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.1,0,0.3,0.9,17166
CRS3035RES200mN2615400E3484600,1,CRS3035RES1000mN2615000E3484000,0,CRS3035RES1000mN2615000E3484000,649678,13,0.5,0.4,4.3,0.5,322976.4,573.7,0.1,4.7,2.1,0.3,0.5,1.8,0.1,0,1,0.1,1.3,1.2,0.7,3.4,2.8,0.5,1.3,0.7,0,0.3,4.8,17080
CRS3035RES200mN2615400E3484800,1,CRS3035RES1000mN2615000E3484000,0,CRS3035RES1000mN2615000E3484000,649678,25.5,1,0.8,8.4,1,633530.6,1125.4,0.3,9.1,4.1,0.5,1,3.5,0.3,0,2,0.3,2.5,2.4,1.3,6.6,5.6,1,2.5,1.3,0,0.5,9.4,17080
CRS3035RES200mN2615400E3485000,0,CRS3035RES1000mN2615000E3485000,0,CRS3035RES1000mN2615000E3485000,649676,37,1,2,12,2,791198.6,1397,0,13,3,0,3,7,0,0,1,0,2,4,5,1,13,8,1,2,0,1,13,17080
CRS3035RES200mN2615400E3485200,1,CRS3035RES1000mN2615000E3485000,0,CRS3035RES1000mN2615000E3485000,649674,8,0.4,0.2,2.8,0.2,191770.8,364.5,0,3,0.8,0,1.1,1.1,0,0,1.1,0.6,0.9,0,0,1.7,1.1,1.3,1.1,0.2,0,0,3,1708017340
CRS3035RES200mN2615400E3489800,1,CRS3035RES1000mN2615000E3489000,1,CRS3035RES2000mN2614000E3488000,272960,2,0.2,0.2,0.6,0,35102.7,74.7,0.1,0.7,0.4,0.1,0.1,0.2,0,0,0,0,0.2,0.2,0.2,0.2,0.5,0.3,0.3,0.1,0,0.2,0.8,17434
CRS3035RES200mN2615400E3491000,1,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649704,8,1.1,0,1.4,1.4,200722,416.4,0.7,3.2,1.8,0.3,0.4,1.4,0,0,0,0.3,0,0.5,1.4,0,2.5,1.1,1.1,1.1,0,0.7,3.9,17434
CRS3035RES200mN2615400E3491200,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649711,60,12,1,18,1,1130220.8,2486,0,30,1,21,1,7,0,2,0,2,5,3,5,8,10,7,15,5,0,1,30,17434
CRS3035RES200mN2615400E3491400,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649713,80,21,0,29,4,1814157.8,3905,0,43,13,25,3,2,0,9,0,2,2,6,6,3,20,13,15,13,0,6,43,17434
CRS3035RES200mN2615400E3491600,0,CRS3035RES1000mN2615000E3491000,0,CRS3035RES2000mN2614000E3490000,649708,41.5,4,0,11,2,1029479.8,1964,0,18,13,3,1,1,0,0,1,1,1.5,2,7,2,9,6,10,2,0,2,18,17434
